1901,regular,1901-10-05T00:00:00.000Z,@Ohio Medical,Notre Dame,6-0,Ohio Medical,1.2700000000000005,71.57
1901,regular,1901-10-05T00:00:00.000Z,@MIT,MIT,0-15,Holy Cross,1.4950000000000003,68.505
1901,regular,1901-10-05T00:00:00.000Z,@MIT,Holy Cross,15-0,MIT,1.4950000000000003,69.545
1901,regular,1901-10-05T00:00:00.000Z,@Purdue,Purdue,45-0,Wabash College,0.7350000000000009,71.785
1901,regular,1901-10-05T00:00:00.000Z,@Purdue,Wabash College,0-45,Purdue,0.7350000000000009,68.215
1901,regular,1901-10-05T00:00:00.000Z,@Brown,Brown,0-20,Syracuse,1.905375,69.73962499999999
1901,regular,1901-10-05T00:00:00.000Z,@Brown,Syracuse,20-0,Brown,1.905375,73.847875
1901,regular,1901-10-05T00:00:00.000Z,@Chicago,Chicago,6-0,Knox College,0.5001420749999994,72.498721325
1901,regular,1901-10-05T00:00:00.000Z,@Chicago,Knox College,0-6,Chicago,0.5001420749999994,69.499857925
1901,regular,1901-10-05T00:00:00.000Z,@Lafayette,Lafayette,42-5,Susquehanna,0.645750000000001,71.69575
1901,regular,1901-10-05T00:00:00.000Z,@Lafayette,Susquehanna,5-42,Lafayette,0.645750000000001,67.70925
1901,regular,1901-10-05T00:00:00.000Z,@Iowa State,Iowa State,23-0,Still,1.079249999999999,70.88425000000001
1901,regular,1901-10-05T00:00:00.000Z,@Iowa State,Still,0-23,Iowa State,1.079249999999999,68.92075
1901,regular,1901-10-05T00:00:00.000Z,@Pittsfield A.C.,Pittsfield A.C.,0-6,UMass,1.1049999999999998,68.895
1901,regular,1901-10-05T00:00:00.000Z,@Pittsfield A.C.,UMass,6-0,Pittsfield A.C.,1.1049999999999998,73.055
1901,regular,1901-10-05T00:00:00.000Z,@Northwestern,Northwestern,11-0,Lake Forest,0.44406249999999975,73.0034375
1901,regular,1901-10-05T00:00:00.000Z,@Northwestern,Lake Forest,0-11,Northwestern,0.44406249999999975,69.5559375
1901,regular,1901-10-05T00:00:00.000Z,@Carlisle,Carlisle,16-11,Dickinson,0.7414500000000004,70.92195
1901,regular,1901-10-05T00:00:00.000Z,@Carlisle,Dickinson,11-16,Carlisle,0.7414500000000004,69.85355
1901,regular,1901-10-05T00:00:00.000Z,@Missouri,Missouri,5-22,American Osteopath,2.129249999999999,67.87075
1901,regular,1901-10-05T00:00:00.000Z,@Missouri,American Osteopath,22-5,Missouri,2.129249999999999,70.93425
1901,regular,1901-10-05T00:00:00.000Z,@Beloit College,Beloit College,11-0,Cornell College (IA),0.5057500000000005,72.44825
1901,regular,1901-10-05T00:00:00.000Z,@Beloit College,Cornell College (IA),0-11,Beloit College,0.5057500000000005,69.49425
1901,regular,1901-10-05T00:00:00.000Z,@Harvard,Harvard,16-6,Bates College,0.5355000000000004,72.1805
1901,regular,1901-10-05T00:00:00.000Z,@Harvard,Bates College,6-16,Harvard,0.5355000000000004,69.4645
1901,regular,1901-10-05T00:00:00.000Z,@Wisconsin,Wisconsin,62-0,Hyde Park High,1.1191575,72.1691575
1901,regular,1901-10-05T00:00:00.000Z,@Wisconsin,Hyde Park High,0-62,Wisconsin,1.1191575,70.3918925
1901,regular,1901-10-05T00:00:00.000Z,@Nebraska,Nebraska,29-0,Doane,0.7132499999999993,72.95825
1901,regular,1901-10-05T00:00:00.000Z,@Nebraska,Doane,0-29,Nebraska,0.7132499999999993,69.28675
1901,regular,1901-10-05T00:00:00.000Z,@Princeton,Princeton,23-0,New York University,0.7586250000000007,72.70112499999999
1901,regular,1901-10-05T00:00:00.000Z,@Princeton,New York University,0-23,Princeton,0.7586250000000007,69.241375
1901,regular,1901-10-05T00:00:00.000Z,@Iowa,Iowa,16-0,Northern Iowa,1.05,71.05
1901,regular,1901-10-05T00:00:00.000Z,@Iowa,Northern Iowa,0-16,Iowa,1.05,68.95
1901,regular,1901-10-05T00:00:00.000Z,@Indiana,Indiana,56-0,Rose-Hulman,0.8925000000000004,71.9425
1901,regular,1901-10-05T00:00:00.000Z,@Indiana,Rose-Hulman,0-56,Indiana,0.8925000000000004,69.1075
1901,regular,1901-10-05T00:00:00.000Z,@Georgetown,Georgetown,0-0,Navy,0.30000000000000004,69.7
1901,regular,1901-10-05T00:00:00.000Z,@Georgetown,Navy,0-0,Georgetown,0.30000000000000004,70.3
1901,regular,1901-10-05T00:00:00.000Z,@Wesleyan (CT),Wesleyan (CT),2-0,Springfield,0.7700000000000004,70.07
1901,regular,1901-10-05T00:00:00.000Z,@Wesleyan (CT),Springfield,0-2,Wesleyan (CT),0.7700000000000004,69.23
1901,regular,1901-10-05T00:00:00.000Z,@Cornell,Cornell,6-0,Bucknell,0.6387500000000004,72.58125
1901,regular,1901-10-05T00:00:00.000Z,@Cornell,Bucknell,0-6,Cornell,0.6387500000000004,70.69125
1901,regular,1901-10-05T00:00:00.000Z,@Dartmouth,Dartmouth,23-0,Trinity (CT),0.7350000000000009,71.785
1901,regular,1901-10-05T00:00:00.000Z,@Dartmouth,Trinity (CT),0-23,Dartmouth,0.7350000000000009,68.215
1901,regular,1901-10-05T00:00:00.000Z,@Kansas,Kansas,36-10,Emporia State,1.2449999999999994,69.94500000000001
1901,regular,1901-10-05T00:00:00.000Z,@Kansas,Emporia State,10-36,Kansas,1.2449999999999994,68.755
1901,regular,1901-10-05T00:00:00.000Z,@Yale,Yale,29-5,Tufts,0.8977499999999999,72.61275
1901,regular,1901-10-05T00:00:00.000Z,@Yale,Tufts,5-29,Yale,0.8977499999999999,69.80225
1901,regular,1901-10-05T00:00:00.000Z,@Illinois,Illinois,52-0,Marion Sims,0.9187237500000002,71.79389875
1901,regular,1901-10-05T00:00:00.000Z,@Illinois,Marion Sims,0-52,Illinois,0.9187237500000002,69.08127625
1901,regular,1901-10-09T00:00:00.000Z,@Chicago,Chicago,22-0,Illinois Wesleyan,0.6751918012499992,73.17391312625
1901,regular,1901-10-09T00:00:00.000Z,@Chicago,Illinois Wesleyan,0-22,Chicago,0.6751918012499992,69.32480819875
1901,regular,1901-10-09T00:00:00.000Z,@Harvard,Harvard,11-0,Amherst College,0.48545000000000016,72.66595
1901,regular,1901-10-09T00:00:00.000Z,@Harvard,Amherst College,0-11,Harvard,0.48545000000000016,69.54955
1901,regular,1901-10-09T00:00:00.000Z,@Dartmouth,Dartmouth,45-0,Boston College,0.67725,72.46225
1901,regular,1901-10-09T00:00:00.000Z,@Dartmouth,Boston College,0-45,Dartmouth,0.67725,68.62275
1901,regular,1901-10-09T00:00:00.000Z,@Navy,Navy,28-2,St. John's (Maryland),1.0050000000000003,71.30499999999999
1901,regular,1901-10-09T00:00:00.000Z,@Navy,St. John's (Maryland),2-28,Navy,1.0050000000000003,68.995
1901,regular,1901-10-09T00:00:00.000Z,@Cornell,Cornell,39-0,Hamilton,0.6628125000000004,73.2440625
1901,regular,1901-10-09T00:00:00.000Z,@Cornell,Hamilton,0-39,Cornell,0.6628125000000004,69.3371875
1901,regular,1901-10-09T00:00:00.000Z,@Vermont,Vermont,56-0,Norwich,0.8925000000000004,71.9425
1901,regular,1901-10-09T00:00:00.000Z,@Vermont,Norwich,0-56,Vermont,0.8925000000000004,69.1075
1901,regular,1901-10-09T00:00:00.000Z,@Princeton,Princeton,35-0,Lehigh,0.23420625000000184,72.93533124999999
1901,regular,1901-10-09T00:00:00.000Z,@Princeton,Lehigh,0-35,Princeton,0.23420625000000184,67.02829375
1901,regular,1901-10-09T00:00:00.000Z,@Brown,Brown,6-5,Manhattan,0.7260375000000011,70.4656625
1901,regular,1901-10-09T00:00:00.000Z,@Brown,Manhattan,5-6,Brown,0.7260375000000011,69.2739625
1901,regular,1901-10-09T00:00:00.000Z,@Yale,Yale,24-0,Wesleyan (CT),0.6685874999999981,73.2813375
1901,regular,1901-10-09T00:00:00.000Z,@Yale,Wesleyan (CT),0-24,Yale,0.6685874999999981,69.40141249999999
1901,regular,1901-10-11T00:00:00.000Z,@Illinois,Illinois,23-0,Physicians & Surgeons,0.7809151875000004,72.5748139375
1901,regular,1901-10-11T00:00:00.000Z,@Illinois,Physicians & Surgeons,0-23,Illinois,0.7809151875000004,69.2190848125
1901,regular,1901-10-11T00:00:00.000Z,@Missouri,Missouri,0-10,Simpson College,1.0870750000000002,66.783675
1901,regular,1901-10-11T00:00:00.000Z,@Missouri,Simpson College,10-0,Missouri,1.0870750000000002,71.087075
1901,regular,1901-10-11T00:00:00.000Z,@Drake,Drake,5-6,Iowa,1.25295,69.32655
